is_admin,id,score,created_at,surveyed_at,sessions,messages
1,39367,10,2017-07-03T06:01:43Z,2017-08-03T06:01:43Z,3,12
1,41859,0,2017-07-03T06:11:25Z,2017-08-03T06:11:25Z,3,12
1,41028,1,2017-07-03T07:31:47Z,2017-08-03T07:31:47Z,11,22
0,46112,7,2017-07-03T07:56:30Z,2017-08-03T07:56:30Z,87,459
1,41931,8,2017-07-03T08:03:51Z,2017-08-03T08:03:51Z,87,263
1,39233,9,2017-07-03T08:33:19Z,2017-08-03T08:33:19Z,48,148
0,42310,9,2017-07-03T08:40:31Z,2017-08-03T08:40:31Z,15,62
1,42072,8,2017-07-03T10:08:11Z,2017-08-03T10:08:11Z,123,325
1,41794,1,2017-07-03T11:06:48Z,2017-08-03T11:06:48Z,23,62
0,46541,7,2017-07-03T12:25:56Z,2017-08-03T12:25:56Z,6,13
1,38587,9,2017-07-03T16:00:37Z,2017-08-03T16:00:37Z,48,122
0,44822,1,2017-07-03T16:43:32Z,2017-08-03T16:43:32Z,8,24
0,42328,9,2017-07-03T18:27:41Z,2017-08-03T18:27:41Z,12,37
1,39134,9,2017-07-03T20:25:36Z,2017-08-03T20:25:36Z,4,13
1,40403,10,2017-07-03T20:37:03Z,2017-08-03T20:37:03Z,100,240
1,39433,9,2017-07-03T21:44:42Z,2017-08-03T21:44:42Z,46,218
1,39222,9,2017-07-03T21:56:20Z,2017-08-03T21:56:20Z,83,249
1,40624,10,2017-07-03T22:23:19Z,2017-08-03T22:23:19Z,55,234
0,46516,8,2017-07-03T22:38:42Z,2017-08-03T22:38:42Z,9,28
0,42814,9,2017-07-04T00:33:05Z,2017-08-04T00:33:05Z,128,263
0,44774,4,2017-07-04T00:52:06Z,2017-08-04T00:52:06Z,113,418
1,39915,9,2017-07-04T01:40:22Z,2017-08-04T01:40:22Z,4,7
0,46830,8,2017-07-04T01:41:27Z,2017-08-04T01:41:27Z,3,10
1,40634,10,2017-07-04T02:17:51Z,2017-08-04T02:17:51Z,128,239
0,42598,9,2017-07-04T02:22:50Z,2017-08-04T02:22:50Z,9,21
1,38963,9,2017-07-04T02:29:44Z,2017-08-04T02:29:44Z,13,36
1,40654,9,2017-07-04T03:29:34Z,2017-08-04T03:29:34Z,128,302
1,39823,10,2017-07-04T04:41:52Z,2017-08-04T04:41:52Z,147,491
1,39574,9,2017-07-04T05:31:18Z,2017-08-04T05:31:18Z,9,14
0,46482,7,2017-07-04T06:10:13Z,2017-08-04T06:10:13Z,79,341
0,45476,7,2017-07-04T07:01:32Z,2017-08-04T07:01:32Z,16,41
1,41032,0,2017-07-04T07:29:51Z,2017-08-04T07:29:51Z,93,341
0,44863,0,2017-07-04T07:53:09Z,2017-08-04T07:53:09Z,7,27
0,44741,5,2017-07-04T07:58:02Z,2017-08-04T07:58:02Z,11,42
0,45555,8,2017-07-04T09:10:25Z,2017-08-04T09:10:25Z,55,262
0,43410,9,2017-07-04T10:03:45Z,2017-08-04T10:03:45Z,16,58
0,42833,9,2017-07-04T10:41:34Z,2017-08-04T10:41:34Z,31,67
0,43513,10,2017-07-04T11:44:26Z,2017-08-04T11:44:26Z,107,324
1,40664,9,2017-07-04T12:04:00Z,2017-08-04T12:04:00Z,96,266
1,38739,10,2017-07-04T12:41:34Z,2017-08-04T12:41:34Z,49,65
0,45636,8,2017-07-04T16:53:26Z,2017-08-04T16:53:26Z,26,99
0,44532,1,2017-07-04T17:08:10Z,2017-08-04T17:08:10Z,26,105
0,44875,2,2017-07-04T17:14:44Z,2017-08-04T17:14:44Z,23,39
0,44663,5,2017-07-04T17:52:50Z,2017-08-04T17:52:50Z,10,37
0,45920,8,2017-07-04T18:32:44Z,2017-08-04T18:32:44Z,56,214
1,41641,3,2017-07-04T19:13:41Z,2017-08-04T19:13:41Z,117,80
0,44915,2,2017-07-04T19:29:26Z,2017-08-04T19:29:26Z,6,14
1,40241,10,2017-07-04T20:51:03Z,2017-08-04T20:51:03Z,14,31
0,43617,4,2017-07-04T21:23:31Z,2017-08-04T21:23:31Z,9,28
0,45603,8,2017-07-04T21:42:11Z,2017-08-04T21:42:11Z,7,9
0,43394,9,2017-07-04T21:59:00Z,2017-08-04T21:59:00Z,9,35
0,43254,9,2017-07-04T23:38:13Z,2017-08-04T23:38:13Z,7,27
1,40290,9,2017-07-05T01:12:58Z,2017-08-05T01:12:58Z,13,39
0,42898,10,2017-07-05T01:27:00Z,2017-08-05T01:27:00Z,9,23
0,44836,1,2017-07-05T01:43:20Z,2017-08-05T01:43:20Z,104,297
1,40302,9,2017-07-05T02:41:20Z,2017-08-05T02:41:20Z,8,29
1,42004,7,2017-07-05T02:52:57Z,2017-08-05T02:52:57Z,3,8
1,40942,0,2017-07-05T03:02:22Z,2017-08-05T03:02:22Z,124,411
1,39488,10,2017-07-05T03:17:40Z,2017-08-05T03:17:40Z,10,23
0,45939,8,2017-07-05T04:33:36Z,2017-08-05T04:33:36Z,22,68
1,40355,10,2017-07-05T07:52:49Z,2017-08-05T07:52:49Z,5,18
1,41210,2,2017-07-05T09:42:10Z,2017-08-05T09:42:10Z,3,11
1,41918,8,2017-07-05T11:43:59Z,2017-08-05T11:43:59Z,3,2
0,42367,10,2017-07-05T12:01:22Z,2017-08-05T12:01:22Z,55,232
1,38843,9,2017-07-05T12:18:13Z,2017-08-05T12:18:13Z,8,22
0,43758,6,2017-07-05T12:18:26Z,2017-08-05T12:18:26Z,5,17
1,41353,3,2017-07-05T15:00:50Z,2017-08-05T15:00:50Z,51,162
0,44403,4,2017-07-05T15:41:25Z,2017-08-05T15:41:25Z,8,33
0,45434,8,2017-07-05T15:55:29Z,2017-08-05T15:55:29Z,7,21
0,44230,2,2017-07-05T17:39:44Z,2017-08-05T17:39:44Z,23,76
0,43420,9,2017-07-05T18:24:49Z,2017-08-05T18:24:49Z,92,317
1,41500,4,2017-07-05T19:52:06Z,2017-08-05T19:52:06Z,4,9
0,43894,0,2017-07-05T19:54:28Z,2017-08-05T19:54:28Z,106,534
0,45591,8,2017-07-05T21:20:01Z,2017-08-05T21:20:01Z,24,77
0,44088,2,2017-07-05T22:12:20Z,2017-08-05T22:12:20Z,48,109
0,44542,0,2017-07-05T22:51:56Z,2017-08-05T22:51:56Z,3,7
1,39595,10,2017-07-05T23:15:30Z,2017-08-05T23:15:30Z,8,24
1,40814,10,2017-07-06T03:01:10Z,2017-08-06T03:01:10Z,3,6
1,38829,9,2017-07-06T03:06:08Z,2017-08-06T03:06:08Z,39,141
1,41168,1,2017-07-06T04:13:56Z,2017-08-06T04:13:56Z,19,35
0,45160,3,2017-07-06T04:15:59Z,2017-08-06T04:15:59Z,3,9
1,40873,9,2017-07-06T04:21:36Z,2017-08-06T04:21:36Z,119,321
1,41098,0,2017-07-06T04:51:00Z,2017-08-06T04:51:00Z,3,16
0,45740,8,2017-07-06T06:37:06Z,2017-08-06T06:37:06Z,63,185
0,46760,8,2017-07-06T08:13:00Z,2017-08-06T08:13:00Z,7,24
1,41760,4,2017-07-06T08:42:49Z,2017-08-06T08:42:49Z,9,25
0,45186,4,2017-07-06T10:13:10Z,2017-08-06T10:13:10Z,63,198
0,42521,9,2017-07-06T11:14:09Z,2017-08-06T11:14:09Z,19,56
0,43277,9,2017-07-06T11:24:30Z,2017-08-06T11:24:30Z,7,22
0,45957,7,2017-07-06T11:30:55Z,2017-08-06T11:30:55Z,7,20
0,43595,2,2017-07-06T11:31:59Z,2017-08-06T11:31:59Z,139,560
0,45976,7,2017-07-06T13:10:20Z,2017-08-06T13:10:20Z,12,46
0,44423,2,2017-07-06T14:31:41Z,2017-08-06T14:31:41Z,17,41
1,40724,10,2017-07-06T14:39:45Z,2017-08-06T14:39:45Z,19,41
0,45128,3,2017-07-06T15:36:10Z,2017-08-06T15:36:10Z,4,15
0,46497,7,2017-07-06T16:09:46Z,2017-08-06T16:09:46Z,130,415
0,44746,5,2017-07-06T17:05:43Z,2017-08-06T17:05:43Z,94,235
0,44247,3,2017-07-06T17:15:47Z,2017-08-06T17:15:47Z,37,116
0,44197,4,2017-07-06T18:17:56Z,2017-08-06T18:17:56Z,3,4
1,40547,9,2017-07-06T18:49:30Z,2017-08-06T18:49:30Z,13,57
0,45307,7,2017-07-06T19:04:48Z,2017-08-06T19:04:48Z,4,14
0,46099,8,2017-07-06T22:40:07Z,2017-08-06T22:40:07Z,7,20
0,43577,10,2017-07-06T22:54:55Z,2017-08-06T22:54:55Z,4,20
1,38599,10,2017-07-07T00:56:13Z,2017-08-07T00:56:13Z,18,41
1,40899,10,2017-07-07T01:15:47Z,2017-08-07T01:15:47Z,42,133
0,42473,9,2017-07-07T02:52:00Z,2017-08-07T02:52:00Z,3,8
1,39042,10,2017-07-07T03:19:31Z,2017-08-07T03:19:31Z,14,21
0,44493,2,2017-07-07T04:52:01Z,2017-08-07T04:52:01Z,4,12
1,42236,8,2017-07-07T04:55:02Z,2017-08-07T04:55:02Z,11,41
0,45016,3,2017-07-07T05:27:31Z,2017-08-07T05:27:31Z,31,91
1,41074,2,2017-07-07T05:50:05Z,2017-08-07T05:50:05Z,72,292
0,42708,9,2017-07-07T06:25:51Z,2017-08-07T06:25:51Z,31,91
0,43765,6,2017-07-07T07:12:27Z,2017-08-07T07:12:27Z,112,246
1,42126,7,2017-07-07T07:44:08Z,2017-08-07T07:44:08Z,9,37
1,39006,9,2017-07-07T08:54:48Z,2017-08-07T08:54:48Z,4,14
1,38891,9,2017-07-07T09:01:08Z,2017-08-07T09:01:08Z,7,15
1,39351,9,2017-07-07T09:23:00Z,2017-08-07T09:23:00Z,44,100
0,46758,7,2017-07-07T09:48:02Z,2017-08-07T09:48:02Z,5,9
1,39974,9,2017-07-07T15:42:56Z,2017-08-07T15:42:56Z,30,125
0,44566,6,2017-07-07T16:51:29Z,2017-08-07T16:51:29Z,88,262
1,40395,10,2017-07-07T17:14:41Z,2017-08-07T17:14:41Z,42,60
0,44056,3,2017-07-07T18:26:26Z,2017-08-07T18:26:26Z,41,188
0,46401,8,2017-07-07T19:43:52Z,2017-08-07T19:43:52Z,14,35
1,42032,8,2017-07-07T19:55:32Z,2017-08-07T19:55:32Z,55,213
1,39071,10,2017-07-08T03:09:58Z,2017-08-08T03:09:58Z,8,22
0,45069,2,2017-07-08T03:15:46Z,2017-08-08T03:15:46Z,135,339
1,39547,9,2017-07-08T03:35:26Z,2017-08-08T03:35:26Z,73,233
0,43694,2,2017-07-08T03:53:38Z,2017-08-08T03:53:38Z,4,3
0,46282,8,2017-07-08T04:00:44Z,2017-08-08T04:00:44Z,8,34
1,40950,2,2017-07-08T04:03:08Z,2017-08-08T04:03:08Z,114,534
1,40338,10,2017-07-08T04:47:01Z,2017-08-08T04:47:01Z,115,535
0,42714,9,2017-07-08T04:51:52Z,2017-08-08T04:51:52Z,33,109
0,46786,8,2017-07-08T05:46:04Z,2017-08-08T05:46:04Z,43,122
0,45857,8,2017-07-08T06:42:58Z,2017-08-08T06:42:58Z,141,601
1,39150,9,2017-07-08T07:03:31Z,2017-08-08T07:03:31Z,57,102
0,45805,8,2017-07-08T07:44:08Z,2017-08-08T07:44:08Z,107,299
0,43464,10,2017-07-08T10:05:45Z,2017-08-08T10:05:45Z,17,82
1,41968,8,2017-07-08T12:14:54Z,2017-08-08T12:14:54Z,9,15
1,40818,9,2017-07-08T13:03:47Z,2017-08-08T13:03:47Z,55,164
0,43116,9,2017-07-08T14:48:07Z,2017-08-08T14:48:07Z,5,4
1,38804,9,2017-07-08T16:54:18Z,2017-08-08T16:54:18Z,97,369
0,43248,10,2017-07-08T17:27:31Z,2017-08-08T17:27:31Z,5,17
0,43103,9,2017-07-08T18:33:14Z,2017-08-08T18:33:14Z,7,23
1,41324,0,2017-07-08T19:11:50Z,2017-08-08T19:11:50Z,18,22
0,43102,9,2017-07-08T20:27:37Z,2017-08-08T20:27:37Z,66,212
1,41050,6,2017-07-08T21:19:23Z,2017-08-08T21:19:23Z,19,62
0,44897,3,2017-07-08T23:07:34Z,2017-08-08T23:07:34Z,3,10
1,40679,9,2017-07-08T23:21:17Z,2017-08-08T23:21:17Z,79,132
1,40167,10,2017-07-09T00:44:09Z,2017-08-09T00:44:09Z,10,36
1,39038,10,2017-07-09T00:52:26Z,2017-08-09T00:52:26Z,12,36
0,46489,7,2017-07-09T01:16:10Z,2017-08-09T01:16:10Z,17,64
0,46852,7,2017-07-09T02:15:28Z,2017-08-09T02:15:28Z,37,133
1,38698,9,2017-07-09T02:42:47Z,2017-08-09T02:42:47Z,100,133
0,46069,8,2017-07-09T02:51:42Z,2017-08-09T02:51:42Z,3,7
0,44116,2,2017-07-09T03:39:22Z,2017-08-09T03:39:22Z,42,201
1,41429,2,2017-07-09T03:53:24Z,2017-08-09T03:53:24Z,142,407
0,43009,10,2017-07-09T05:15:42Z,2017-08-09T05:15:42Z,21,69
1,39449,9,2017-07-09T05:24:01Z,2017-08-09T05:24:01Z,147,311
1,39778,10,2017-07-09T07:00:19Z,2017-08-09T07:00:19Z,3,6
1,41408,5,2017-07-09T07:11:42Z,2017-08-09T07:11:42Z,25,100
0,46278,8,2017-07-09T07:32:17Z,2017-08-09T07:32:17Z,7,31
0,43540,10,2017-07-09T07:48:35Z,2017-08-09T07:48:35Z,117,152
0,43001,10,2017-07-09T08:55:20Z,2017-08-09T08:55:20Z,32,118
1,39195,10,2017-07-09T09:00:16Z,2017-08-09T09:00:16Z,15,51
1,40736,10,2017-07-09T09:24:23Z,2017-08-09T09:24:23Z,26,76
0,43494,10,2017-07-09T09:51:46Z,2017-08-09T09:51:46Z,5,17
0,42388,10,2017-07-09T11:35:11Z,2017-08-09T11:35:11Z,18,58
1,38939,9,2017-07-09T12:30:26Z,2017-08-09T12:30:26Z,5,11
0,43794,2,2017-07-09T13:08:46Z,2017-08-09T13:08:46Z,55,158
0,46319,8,2017-07-09T13:11:42Z,2017-08-09T13:11:42Z,4,10
1,40075,10,2017-07-09T13:50:03Z,2017-08-09T13:50:03Z,52,46
0,46179,8,2017-07-09T14:07:02Z,2017-08-09T14:07:02Z,12,9
0,44671,2,2017-07-09T14:16:04Z,2017-08-09T14:16:04Z,43,133
1,41718,1,2017-07-09T15:42:47Z,2017-08-09T15:42:47Z,4,17
1,39418,10,2017-07-09T19:26:33Z,2017-08-09T19:26:33Z,10,14
0,45262,8,2017-07-09T19:38:53Z,2017-08-09T19:38:53Z,16,15
1,40332,9,2017-07-09T20:28:59Z,2017-08-09T20:28:59Z,77,219
1,40928,2,2017-07-09T21:42:02Z,2017-08-09T21:42:02Z,15,34
0,46750,8,2017-07-09T21:43:30Z,2017-08-09T21:43:30Z,44,123
0,42890,10,2017-07-09T21:46:21Z,2017-08-09T21:46:21Z,56,65
0,42962,9,2017-07-09T23:47:40Z,2017-08-09T23:47:40Z,136,199
1,39022,10,2017-07-10T02:07:36Z,2017-08-10T02:07:36Z,3,6
1,42163,8,2017-07-10T02:52:39Z,2017-08-10T02:52:39Z,86,297
1,39101,10,2017-07-10T02:59:07Z,2017-08-10T02:59:07Z,13,41
0,42383,9,2017-07-10T04:32:39Z,2017-08-10T04:32:39Z,65,87
0,46714,7,2017-07-10T05:46:42Z,2017-08-10T05:46:42Z,25,48
1,38962,10,2017-07-10T07:34:36Z,2017-08-10T07:34:36Z,43,107
0,44446,1,2017-07-10T07:39:55Z,2017-08-10T07:39:55Z,111,251
0,45312,8,2017-07-10T09:41:25Z,2017-08-10T09:41:25Z,73,30
1,41630,2,2017-07-10T10:37:36Z,2017-08-10T10:37:36Z,9,34
1,40833,10,2017-07-10T11:27:21Z,2017-08-10T11:27:21Z,19,47
1,40187,10,2017-07-10T12:26:58Z,2017-08-10T12:26:58Z,9,27
1,39758,9,2017-07-10T13:08:33Z,2017-08-10T13:08:33Z,76,328
1,39131,9,2017-07-10T14:57:38Z,2017-08-10T14:57:38Z,7,5
0,43146,9,2017-07-10T15:05:43Z,2017-08-10T15:05:43Z,137,451
0,43411,10,2017-07-10T15:07:45Z,2017-08-10T15:07:45Z,3,9
1,39406,10,2017-07-10T17:14:28Z,2017-08-10T17:14:28Z,104,396
1,41492,4,2017-07-10T19:18:56Z,2017-08-10T19:18:56Z,3,14
1,39065,10,2017-07-10T20:32:52Z,2017-08-10T20:32:52Z,28,106
1,41385,4,2017-07-10T21:36:41Z,2017-08-10T21:36:41Z,13,46
1,39026,9,2017-07-10T22:07:09Z,2017-08-10T22:07:09Z,10,31
1,39310,9,2017-07-10T23:47:50Z,2017-08-10T23:47:50Z,5,18
0,42688,10,2017-07-11T00:33:18Z,2017-08-11T00:33:18Z,6,33
0,45410,8,2017-07-11T00:40:52Z,2017-08-11T00:40:52Z,6,15
0,44527,5,2017-07-11T01:11:18Z,2017-08-11T01:11:18Z,61,147
1,39393,10,2017-07-11T01:16:24Z,2017-08-11T01:16:24Z,48,95
1,41994,7,2017-07-11T03:21:06Z,2017-08-11T03:21:06Z,19,52
0,46144,7,2017-07-11T03:25:55Z,2017-08-11T03:25:55Z,68,206
0,43830,4,2017-07-11T04:11:57Z,2017-08-11T04:11:57Z,29,88
1,40289,10,2017-07-11T04:23:45Z,2017-08-11T04:23:45Z,3,9
1,39273,9,2017-07-11T05:55:32Z,2017-08-11T05:55:32Z,28,84
1,39711,9,2017-07-11T05:55:39Z,2017-08-11T05:55:39Z,17,38
0,43982,3,2017-07-11T08:21:27Z,2017-08-11T08:21:27Z,4,5
1,39792,9,2017-07-11T09:18:54Z,2017-08-11T09:18:54Z,24,32
0,46436,8,2017-07-11T10:38:43Z,2017-08-11T10:38:43Z,5,19
1,41004,2,2017-07-11T11:35:08Z,2017-08-11T11:35:08Z,76,332
0,46641,8,2017-07-11T11:40:32Z,2017-08-11T11:40:32Z,92,314
0,45177,2,2017-07-11T12:16:41Z,2017-08-11T12:16:41Z,21,4
1,40756,10,2017-07-11T12:58:16Z,2017-08-11T12:58:16Z,38,75
1,41022,1,2017-07-11T14:27:58Z,2017-08-11T14:27:58Z,5,21
1,38986,10,2017-07-11T16:30:30Z,2017-08-11T16:30:30Z,26,68
1,41551,4,2017-07-11T17:08:12Z,2017-08-11T17:08:12Z,147,491
0,42601,9,2017-07-11T17:12:13Z,2017-08-11T17:12:13Z,8,36
0,42862,9,2017-07-11T17:25:10Z,2017-08-11T17:25:10Z,44,231
1,39672,9,2017-07-11T19:51:11Z,2017-08-11T19:51:11Z,3,13
0,45751,7,2017-07-11T20:23:19Z,2017-08-11T20:23:19Z,24,62
0,45687,8,2017-07-11T21:28:32Z,2017-08-11T21:28:32Z,104,330
0,45705,7,2017-07-11T21:53:40Z,2017-08-11T21:53:40Z,25,58
1,41513,0,2017-07-11T21:58:09Z,2017-08-11T21:58:09Z,7,28
0,43882,1,2017-07-11T22:24:52Z,2017-08-11T22:24:52Z,108,402
0,46028,7,2017-07-11T23:06:54Z,2017-08-11T23:06:54Z,73,188
0,42647,9,2017-07-12T01:04:15Z,2017-08-12T01:04:15Z,12,37
0,42658,9,2017-07-12T01:19:59Z,2017-08-12T01:19:59Z,3,8
0,45095,1,2017-07-12T01:29:59Z,2017-08-12T01:29:59Z,16,44
0,46230,7,2017-07-12T03:59:23Z,2017-08-12T03:59:23Z,3,9
1,41981,7,2017-07-12T04:09:24Z,2017-08-12T04:09:24Z,8,41
1,41846,4,2017-07-12T05:03:33Z,2017-08-12T05:03:33Z,95,222
1,40953,3,2017-07-12T05:10:49Z,2017-08-12T05:10:49Z,24,62
1,38651,9,2017-07-12T05:18:40Z,2017-08-12T05:18:40Z,60,163
0,43139,10,2017-07-12T05:45:55Z,2017-08-12T05:45:55Z,60,153
0,43108,10,2017-07-12T06:11:44Z,2017-08-12T06:11:44Z,40,107
0,44969,5,2017-07-12T06:23:14Z,2017-08-12T06:23:14Z,9,34
1,41857,0,2017-07-12T09:57:30Z,2017-08-12T09:57:30Z,3,6
0,43946,2,2017-07-12T10:22:24Z,2017-08-12T10:22:24Z,12,39
1,39086,10,2017-07-12T11:09:39Z,2017-08-12T11:09:39Z,80,267
0,45224,2,2017-07-12T11:21:14Z,2017-08-12T11:21:14Z,52,201
1,38879,10,2017-07-12T11:28:56Z,2017-08-12T11:28:56Z,17,53
0,42493,10,2017-07-12T11:43:45Z,2017-08-12T11:43:45Z,36,149
0,45624,7,2017-07-12T12:28:46Z,2017-08-12T12:28:46Z,44,101
0,44922,1,2017-07-12T19:00:56Z,2017-08-12T19:00:56Z,7,21
0,45491,8,2017-07-12T20:20:43Z,2017-08-12T20:20:43Z,71,211
1,41411,6,2017-07-12T20:25:48Z,2017-08-12T20:25:48Z,9,30
0,43658,6,2017-07-12T20:48:33Z,2017-08-12T20:48:33Z,36,169
0,45328,7,2017-07-12T21:58:04Z,2017-08-12T21:58:04Z,7,25
0,43640,2,2017-07-12T23:17:31Z,2017-08-12T23:17:31Z,13,39
1,39314,9,2017-07-13T00:21:04Z,2017-08-13T00:21:04Z,45,185
1,41965,8,2017-07-13T00:37:39Z,2017-08-13T00:37:39Z,48,150
1,40670,9,2017-07-13T00:41:48Z,2017-08-13T00:41:48Z,63,66
0,42248,9,2017-07-13T01:13:58Z,2017-08-13T01:13:58Z,7,11
0,46885,8,2017-07-13T01:57:53Z,2017-08-13T01:57:53Z,14,58
1,40924,0,2017-07-13T01:58:24Z,2017-08-13T01:58:24Z,140,429
0,42625,9,2017-07-13T01:58:27Z,2017-08-13T01:58:27Z,46,141
0,43715,1,2017-07-13T02:22:32Z,2017-08-13T02:22:32Z,32,112
0,43810,2,2017-07-13T02:33:54Z,2017-08-13T02:33:54Z,3,12
1,40431,9,2017-07-13T03:16:24Z,2017-08-13T03:16:24Z,10,28
0,46092,8,2017-07-13T03:19:15Z,2017-08-13T03:19:15Z,96,307
0,42587,10,2017-07-13T04:46:25Z,2017-08-13T04:46:25Z,13,4
1,38766,9,2017-07-13T06:21:28Z,2017-08-13T06:21:28Z,13,28
1,38635,9,2017-07-13T06:34:52Z,2017-08-13T06:34:52Z,38,102
1,41565,5,2017-07-13T06:45:05Z,2017-08-13T06:45:05Z,95,243
0,42987,9,2017-07-13T06:46:49Z,2017-08-13T06:46:49Z,3,9
1,40205,9,2017-07-13T07:53:16Z,2017-08-13T07:53:16Z,133,509
1,38861,9,2017-07-13T08:01:33Z,2017-08-13T08:01:33Z,6,17
0,43443,10,2017-07-13T10:48:28Z,2017-08-13T10:48:28Z,17,38
0,44976,6,2017-07-13T10:50:55Z,2017-08-13T10:50:55Z,28,71
0,42910,10,2017-07-13T13:09:04Z,2017-08-13T13:09:04Z,25,58
0,44962,3,2017-07-13T14:35:45Z,2017-08-13T14:35:45Z,20,61
1,38922,10,2017-07-13T16:16:23Z,2017-08-13T16:16:23Z,13,21
1,40050,9,2017-07-13T18:43:35Z,2017-08-13T18:43:35Z,77,105
0,45145,3,2017-07-13T20:55:04Z,2017-08-13T20:55:04Z,88,178
0,43090,9,2017-07-13T21:04:18Z,2017-08-13T21:04:18Z,5,15
1,40956,2,2017-07-13T21:06:49Z,2017-08-13T21:06:49Z,115,217
1,38685,9,2017-07-13T21:43:30Z,2017-08-13T21:43:30Z,92,441
1,41614,6,2017-07-13T23:06:01Z,2017-08-13T23:06:01Z,18,57
0,46599,8,2017-07-14T00:03:38Z,2017-08-14T00:03:38Z,47,99
0,43428,9,2017-07-14T02:12:41Z,2017-08-14T02:12:41Z,10,34
0,43244,10,2017-07-14T02:29:16Z,2017-08-14T02:29:16Z,9,23
0,45046,0,2017-07-14T03:12:47Z,2017-08-14T03:12:47Z,7,23
0,46656,7,2017-07-14T05:41:08Z,2017-08-14T05:41:08Z,3,10
0,45348,7,2017-07-14T07:27:45Z,2017-08-14T07:27:45Z,63,212
0,42306,10,2017-07-14T08:10:58Z,2017-08-14T08:10:58Z,141,406
0,43818,0,2017-07-14T09:18:00Z,2017-08-14T09:18:00Z,13,54
0,42298,10,2017-07-14T09:45:26Z,2017-08-14T09:45:26Z,32,22
0,43554,10,2017-07-14T11:06:18Z,2017-08-14T11:06:18Z,3,2
0,44024,6,2017-07-14T13:00:05Z,2017-08-14T13:00:05Z,6,7
1,39658,9,2017-07-14T13:55:24Z,2017-08-14T13:55:24Z,82,272
0,44379,0,2017-07-14T14:24:21Z,2017-08-14T14:24:21Z,12,7
0,43221,10,2017-07-14T14:31:52Z,2017-08-14T14:31:52Z,8,20
0,45344,7,2017-07-14T14:56:03Z,2017-08-14T14:56:03Z,136,275
0,45489,8,2017-07-14T15:52:33Z,2017-08-14T15:52:33Z,40,65
0,46350,8,2017-07-14T16:02:06Z,2017-08-14T16:02:06Z,21,35
0,45118,3,2017-07-14T16:05:00Z,2017-08-14T16:05:00Z,25,87
1,39296,9,2017-07-14T16:15:41Z,2017-08-14T16:15:41Z,74,310
0,44306,0,2017-07-14T16:40:13Z,2017-08-14T16:40:13Z,5,18
0,43860,5,2017-07-14T17:08:29Z,2017-08-14T17:08:29Z,5,16
0,46667,8,2017-07-14T17:31:42Z,2017-08-14T17:31:42Z,6,14
0,44643,5,2017-07-14T17:59:51Z,2017-08-14T17:59:51Z,3,6
0,43408,10,2017-07-14T18:51:06Z,2017-08-14T18:51:06Z,11,32
0,46172,7,2017-07-14T20:21:29Z,2017-08-14T20:21:29Z,89,289
0,44565,0,2017-07-14T22:49:13Z,2017-08-14T22:49:13Z,14,60
1,40972,1,2017-07-14T23:11:08Z,2017-08-14T23:11:08Z,25,55
1,40657,10,2017-07-15T01:44:30Z,2017-08-15T01:44:30Z,6,17
0,44869,0,2017-07-15T01:54:39Z,2017-08-15T01:54:39Z,27,91
0,42943,10,2017-07-15T02:30:39Z,2017-08-15T02:30:39Z,18,57
0,43128,9,2017-07-15T03:49:42Z,2017-08-15T03:49:42Z,3,7
0,42723,10,2017-07-15T05:11:45Z,2017-08-15T05:11:45Z,71,264
0,46310,7,2017-07-15T06:45:58Z,2017-08-15T06:45:58Z,16,54
0,42366,10,2017-07-15T07:26:00Z,2017-08-15T07:26:00Z,66,130
0,43344,9,2017-07-15T08:41:27Z,2017-08-15T08:41:27Z,17,38
1,40775,10,2017-07-15T09:18:54Z,2017-08-15T09:18:54Z,64,171
0,44598,0,2017-07-15T12:35:51Z,2017-08-15T12:35:51Z,5,15
0,45736,8,2017-07-15T13:41:56Z,2017-08-15T13:41:56Z,32,109
0,44255,4,2017-07-15T14:41:49Z,2017-08-15T14:41:49Z,5,21
1,39447,10,2017-07-15T14:46:14Z,2017-08-15T14:46:14Z,7,17
1,42146,8,2017-07-15T14:55:23Z,2017-08-15T14:55:23Z,5,16
0,45244,1,2017-07-15T15:04:20Z,2017-08-15T15:04:20Z,11,33
0,42668,9,2017-07-15T17:33:01Z,2017-08-15T17:33:01Z,52,215
1,40936,6,2017-07-15T18:21:18Z,2017-08-15T18:21:18Z,80,242
1,40912,4,2017-07-15T20:07:04Z,2017-08-15T20:07:04Z,97,183
1,40377,9,2017-07-15T21:30:15Z,2017-08-15T21:30:15Z,3,10
1,38723,10,2017-07-15T22:08:11Z,2017-08-15T22:08:11Z,37,127
0,45197,2,2017-07-15T23:34:40Z,2017-08-15T23:34:40Z,3,9
0,45759,8,2017-07-15T23:35:37Z,2017-08-15T23:35:37Z,22,32
1,41220,2,2017-07-16T00:22:49Z,2017-08-16T00:22:49Z,31,123
0,44767,3,2017-07-16T01:02:19Z,2017-08-16T01:02:19Z,139,604
0,43565,9,2017-07-16T04:25:20Z,2017-08-16T04:25:20Z,21,68
1,42187,8,2017-07-16T04:28:44Z,2017-08-16T04:28:44Z,111,425
0,44209,3,2017-07-16T05:56:41Z,2017-08-16T05:56:41Z,59,117
0,44363,5,2017-07-16T09:36:43Z,2017-08-16T09:36:43Z,15,55
1,39561,10,2017-07-16T09:53:20Z,2017-08-16T09:53:20Z,23,88
